169, 17, 15.740741
153, 20, 18.518519
163, 16, 14.814815
163, 14, 12.962963
154, 10, 9.259259
151, 14, 12.962963
155, 13, 12.037037
158, 12, 11.111111
150, 4, 3.703704
150, 4, 3.703704
157, 11, 10.185185
141, 12, 11.111111
122, 18, 16.666667
138, 17, 15.740741
125, 13, 12.037037
125, 13, 12.037037
117, 11, 10.185185
122, 8, 7.407407
114, 6, 5.555556
113, 19, 17.592593
113, 19, 17.592593
108, 13, 12.037037
108, 13, 12.037037
110, 12, 11.111111
100, 5, 4.629630
92, 12, 11.111111
100, 14, 12.962963
106, 17, 15.740741
106, 17, 15.740741
99, 7, 6.481481
92, 13, 12.037037
63, 14, 12.962963
63, 14, 12.962963
74, 21, 19.444444
84, 19, 17.592593
73, 29, 26.851852
105, 27, 25.000000
106, 37, 34.259259
106, 37, 34.259259
111, 47, 43.518519
112, 47, 43.518519
108, 41, 37.962963
105, 43, 39.814815
113, 34, 31.481481
98, 17, 15.740741
110, 21, 19.444444
109, 27, 25.000000
136, 14, 12.962963
146, 15, 13.888889
167, 7, 6.481481
175, 15, 13.888889
201, 7, 6.481481
195, 24, 22.222222
186, 14, 12.962963
188, 4, 3.703704
183, 12, 11.111111
177, 14, 12.962963
157, 11, 10.185185
152, 21, 19.444444
158, 2, 1.851852
152, 12, 11.111111
150, 4, 3.703704
159, 15, 11.904762
148, 18, 14.285714
140, 12, 9.523810
143, 14, 11.111111
146, 12, 9.523810
135, 17, 13.492063
145, 19, 15.079365
158, 4, 3.174603
158, 4, 3.174603
148, 10, 7.936508
141, 12, 9.523810
137, 7, 5.555556
138, 4, 3.174603
132, 12, 9.523810
131, 7, 5.555556
132, 14, 11.111111
133, 4, 3.174603
134, 12, 9.523810
127, 11, 8.730159
127, 11, 8.730159
145, 14, 11.111111
142, 19, 15.079365
123, 20, 15.873016
121, 23, 18.253968
121, 11, 8.730159
121, 11, 8.730159
114, 10, 7.936508
114, 10, 7.936508
110, 8, 6.349206
127, 9, 7.142857
137, 14, 11.111111
145, 8, 6.349206
148, 5, 3.968254
135, 8, 6.349206
124, 7, 5.555556
143, 10, 7.936508
154, 8, 6.349206
155, 12, 9.523810
156, 7, 5.555556
140, 6, 4.761905
160, 9, 7.142857
156, 10, 7.936508
163, 9, 7.142857
165, 3, 2.380952
172, 10, 7.936508
180, 4, 3.174603
178, 10, 7.936508
186, 3, 2.380952
197, 6, 4.761905
206, 6, 4.761905
184, 6, 4.761905
173, 7, 5.555556
151, 4, 3.174603
145, 4, 3.174603
132, 12, 9.523810
129, 3, 2.380952
129, 4, 3.174603
130, 1, 0.793651
131, 1, 1.333333
130, 13, 17.333333
129, 3, 4.000000
125, 2, 2.666667
130, 6, 8.000000
123, 4, 5.333333
102, 4, 5.333333
102, 4, 5.333333
106, 4, 5.333333
94, 7, 9.333333
91, 9, 12.000000
91, 7, 9.333333
91, 7, 9.333333
85, 4, 5.333333
79, 13, 17.333333
84, 8, 10.666667
81, 8, 10.666667
80, 7, 9.333333
77, 7, 9.333333
78, 13, 17.333333
82, 8, 10.666667
69, 14, 18.666667
81, 10, 13.333333
88, 7, 9.333333
87, 6, 8.000000
87, 3, 4.000000
80, 3, 4.000000
83, 6, 8.000000
81, 10, 13.333333
75, 13, 17.333333
78, 6, 8.000000
78, 6, 8.000000
72, 5, 6.666667
74, 11, 14.666667
64, 7, 9.333333
60, 12, 16.000000
62, 16, 21.333333
70, 13, 17.333333
57, 20, 26.666667
63, 14, 18.666667
72, 6, 8.000000
72, 6, 8.000000
71, 11, 14.666667
72, 8, 10.666667
78, 9, 12.000000
82, 6, 8.000000
71, 5, 6.666667
65, 6, 8.000000
79, 12, 16.000000
64, 12, 16.000000
77, 4, 5.333333
72, 9, 12.000000
73, 5, 6.666667
72, 6, 8.000000
77, 12, 16.000000
74, 14, 18.666667
84, 5, 6.666667
93, 9, 12.000000
91, 6, 8.000000
81, 7, 9.333333
85, 3, 4.000000
85, 6, 8.000000
88, 16, 21.333333
88, 14, 18.666667
101, 6, 8.000000
91, 7, 9.333333
103, 4, 5.333333
104, 5, 6.666667
108, 1, 1.333333
97, 5, 6.666667
89, 20, 12.422360
98, 19, 11.801242
99, 19, 11.801242
99, 13, 8.074534
113, 20, 12.422360
105, 15, 9.316770
98, 14, 8.695652
104, 15, 9.316770
102, 25, 15.527950
105, 25, 15.527950
118, 18, 11.180124
127, 8, 4.968944
131, 6, 3.726708
126, 10, 6.211180
127, 9, 5.590062
134, 14, 8.695652
137, 18, 11.180124
128, 9, 5.590062
