209, 12, 11.111111
206, 15, 13.888889
182, 14, 12.962963
182, 14, 12.962963
181, 13, 12.037037
178, 11, 10.185185
186, 10, 9.259259
169, 8, 7.407407
158, 14, 12.962963
148, 15, 13.888889
148, 20, 18.518519
150, 12, 11.111111
141, 10, 9.259259
134, 7, 6.481481
141, 8, 7.407407
145, 12, 11.111111
133, 6, 5.555556
135, 20, 18.518519
123, 9, 8.333333
111, 27, 25.000000
112, 9, 8.333333
105, 6, 5.555556
97, 15, 13.888889
97, 15, 13.888889
101, 11, 10.185185
97, 22, 20.370370
113, 27, 25.000000
99, 10, 9.259259
101, 16, 14.814815
111, 19, 17.592593
103, 23, 21.296296
103, 47, 43.518519
106, 34, 31.481481
106, 34, 31.481481
105, 33, 30.555556
95, 29, 26.851852
106, 28, 25.925926
99, 49, 45.370370
108, 108, 100.000000
99, 53, 49.074074
113, 44, 40.740741
128, 33, 30.555556
113, 16, 14.814815
119, 9, 8.333333
126, 14, 12.962963
122, 4, 3.703704
139, 19, 17.592593
161, 24, 22.222222
178, 9, 8.333333
179, 14, 12.962963
203, 7, 6.481481
185, 5, 4.629630
176, 13, 12.037037
185, 17, 15.740741
194, 11, 10.185185
179, 16, 14.814815
184, 9, 8.333333
184, 14, 12.962963
178, 11, 10.185185
178, 11, 10.185185
187, 9, 8.333333
176, 9, 8.333333
181, 11, 8.730159
163, 3, 2.380952
154, 10, 7.936508
141, 16, 12.698413
160, 8, 6.349206
154, 15, 11.904762
158, 12, 9.523810
157, 8, 6.349206
144, 8, 6.349206
136, 14, 11.111111
123, 22, 17.460317
127, 12, 9.523810
132, 29, 23.015873
132, 23, 18.253968
131, 21, 16.666667
118, 23, 18.253968
118, 23, 18.253968
124, 32, 25.396825
140, 33, 26.190476
145, 38, 30.158730
143, 46, 36.507937
133, 48, 38.095238
126, 126, 100.000000
129, 55, 43.650794
131, 45, 35.714286
136, 48, 38.095238
133, 29, 23.015873
135, 28, 22.222222
150, 20, 15.873016
136, 9, 7.142857
136, 17, 13.492063
136, 11, 8.730159
140, 11, 8.730159
151, 10, 7.936508
156, 11, 8.730159
143, 16, 12.698413
141, 9, 7.142857
159, 10, 7.936508
170, 11, 8.730159
187, 7, 5.555556
184, 10, 7.936508
185, 10, 7.936508
203, 7, 5.555556
186, 11, 8.730159
174, 7, 5.555556
160, 4, 3.174603
177, 5, 3.968254
169, 13, 10.317460
160, 6, 4.761905
145, 4, 3.174603
150, 10, 7.936508
131, 5, 3.968254
144, 1, 0.793651
148, 4, 3.174603
137, 3, 2.380952
131, 10, 7.936508
126, 4, 3.174603
137, 5, 3.968254
121, 10, 13.333333
121, 10, 13.333333
110, 7, 9.333333
110, 7, 9.333333
97, 11, 14.666667
98, 10, 13.333333
97, 17, 22.666667
97, 17, 22.666667
78, 23, 30.666667
79, 34, 45.333333
83, 20, 26.666667
79, 25, 33.333333
79, 25, 33.333333
70, 23, 30.666667
75, 23, 30.666667
73, 32, 42.666667
76, 29, 38.666667
81, 35, 46.666667
81, 31, 41.333333
79, 31, 41.333333
84, 32, 42.666667
89, 25, 33.333333
83, 27, 36.000000
89, 25, 33.333333
87, 28, 37.333333
80, 32, 42.666667
77, 28, 37.333333
72, 27, 36.000000
74, 32, 42.666667
80, 33, 44.000000
75, 32, 42.666667
82, 44, 58.666667
84, 42, 56.000000
79, 32, 42.666667
75, 75, 100.000000
76, 40, 53.333333
84, 41, 54.666667
64, 35, 46.666667
64, 35, 46.666667
74, 34, 45.333333
67, 31, 41.333333
71, 27, 36.000000
77, 18, 24.000000
70, 24, 32.000000
69, 23, 30.666667
85, 28, 37.333333
76, 27, 36.000000
80, 25, 33.333333
80, 21, 28.000000
78, 26, 34.666667
73, 16, 21.333333
82, 18, 24.000000
95, 12, 16.000000
100, 17, 22.666667
107, 17, 22.666667
110, 17, 22.666667
102, 15, 20.000000
105, 13, 17.333333
102, 9, 12.000000
107, 8, 10.666667
106, 14, 18.666667
115, 7, 9.333333
118, 6, 8.000000
118, 8, 10.666667
140, 4, 5.333333
147, 9, 12.000000
147, 5, 6.666667
137, 9, 12.000000
140, 11, 14.666667
123, 18, 24.000000
129, 16, 9.937888
122, 16, 9.937888
127, 23, 14.285714
130, 21, 13.043478
130, 19, 11.801242
126, 11, 6.832298
125, 23, 14.285714
128, 20, 12.422360
113, 21, 13.043478
125, 16, 9.937888
135, 20, 12.422360
124, 19, 11.801242
142, 23, 14.285714
139, 18, 11.180124
142, 20, 12.422360
135, 19, 11.801242
143, 27, 16.770186
142, 23, 14.285714
143, 38, 23.602484
143, 38, 23.602484
145, 28, 17.391304
153, 28, 17.391304
163, 29, 18.012422
152, 41, 25.465839
161, 40, 24.844720
145, 33, 20.496894
142, 36, 22.360248
149, 43, 26.708075
137, 45, 27.950311
150, 59, 36.645963
155, 65, 40.372671
155, 77, 47.826087
151, 85, 52.795031
161, 161, 100.000000
161, 161, 100.000000
166, 84, 52.173913
160, 85, 52.795031
166, 75, 46.583851
175, 66, 40.993789
171, 43, 26.708075
171, 43, 26.708075
160, 50, 31.055901
160, 46, 28.571429
162, 39, 24.223602
178, 34, 21.118012
172, 33, 20.496894
170, 40, 24.844720
191, 35, 21.739130
191, 35, 21.739130
169, 21, 13.043478
169, 21, 13.043478
157, 24, 14.906832
136, 22, 13.664596
